smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15
[H]C1=C([H])C2([H])C(=C([H])C([H])([H])C2([H])[H])C1([H])[H],0.24439186,0.25228377,0.05038017,0.09073803,0.2210663,0.23361751,0.02458022,0.03630618,0.2210663,0.23361751,0.02458022,0.03630618,0.23642311,0.24050229,0.0907,0.1087
[H]C(=O)C(=O)C([H])([H])OC([H])([H])[H],0.10883047,0.17210397,0.00012354,6.945e-05,0.09744927,0.15165268,3.193e-05,0.01475308,0.09744927,0.15165268,3.193e-05,0.01475308,0.10390872,0.16564758,0.0001,0.0001
[H]c1nc(C#N)no1,0.256035,0.26334106,0.03635442,0.08711297,0.21032266,0.23742719,0.00356281,0.00019477,0.21032266,0.23742719,0.00356281,0.00019477,0.21932732,0.2411748,0.0039,0.1101
[H]C1=C(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])N1[H],0.14986834,0.16988634,0.00173374,0.35328428,0.14564066,0.1760872,0.00054143,0.31503064,0.14564066,0.1760872,0.00054143,0.31503064,0.15148807,0.17202359,0.0012,0.3007
[H]C([H])([H])C([H])([H])C([H])([H])C(=O)C#N,0.1563278,0.25687029,0.00021841,7.741e-05,0.14789696,0.22056146,0.00011508,3.373e-05,0.14789696,0.22056146,0.00011508,3.373e-05,0.15099563,0.22413414,0.0002,0.0
[H]c1nc(N([H])C([H])([H])[H])c([H])n1C([H])([H])[H],0.20129125,0.21419645,0.07973549,0.01249711,0.20195423,0.22269541,0.08253247,0.00867342,0.20195423,0.22269541,0.08253247,0.00867342,0.20338547,0.21318284,0.0951,0.015
[H]N=c1nnn([H])c([H])c1F,0.15232486,0.19878973,0.0474048,0.31473267,0.14356721,0.14970014,0.00547196,0.02654427,0.14356721,0.14970014,0.00547196,0.02654427,0.1497976,0.15404582,0.0054,0.0278
[H]C1=NC([H])([H])C(=NC([H])([H])[H])N1[H],0.20584366,0.21110729,0.005358399999999999,0.25654064,0.19513477,0.21014393,0.00408526,0.22341946,0.19513477,0.21014393,0.00408526,0.22341946,0.20406165,0.21054056,0.0045,0.228
N#CC#N,0.24879131,0.25979457,0.0,0.0,0.21205742,0.22418428,0.0,0.0,0.21205742,0.22418428,0.0,0.0,0.20959243,0.21999249,0.0,0.0
[H]C([H])([H])C([H])([H])C#CC([H])([H])C1([H])C([H])([H])C1([H])[H],0.26706193,0.27736598,0.00033283,0.01225041,0.24166774,0.25195021,9.956e-05,0.00552111,0.24166774,0.25195021,9.956e-05,0.00552111,0.2396203,0.24852099,0.0002,0.0036
[H]C1([H])N2C3([H])C2([H])C2([H])C([H])(C1([H])[H])C32[H],0.23221437,0.24294677,9.768e-05,0.00052224,0.24382648,0.25456535,0.00087748,0.00202817,0.24382648,0.25456535,0.00087748,0.00202817,0.23699272,0.24968594,0.0001,0.0007
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],0.2635668,0.29347529,0.00164154,0.04908731,0.27640054,0.29715177,0.00591283,0.04983446,0.27640054,0.29715177,0.00591283,0.04983446,0.26171032,0.29041522,0.0016,0.0434
[H]C([H])([H])C1([H])C(=O)OC([H])([H])C1([H])[H],0.21833679,0.28540139,0.00042551,0.01478313,0.21293841,0.29354189,0.00076422,0.0763314,0.21293841,0.29354189,0.00076422,0.0763314,0.21317181,0.29399093,0.0004,0.0455
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])OC1([H])[H],0.24288521,0.27071784,0.0078464,0.28175103,0.23064545,0.25887093,0.0095134,0.30944947,0.23064545,0.25887093,0.0095134,0.30944947,0.2467607,0.25568343,0.0225,0.321
[H]c1c(C(=O)C([H])([H])[H])nn([H])c1[H],0.15447118,0.2156753,0.00010996,0.06055684,0.14675272,0.20868015,5.206e-05,0.03311306,0.14675272,0.20868015,5.206e-05,0.03311306,0.15176001,0.21620363,0.0001,0.0676
[H]C(=O)C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],0.15836519,0.27287486,0.0006997,0.02454051,0.15265835,0.23570158,0.00085055,0.00833712,0.15265835,0.23570158,0.00085055,0.00833712,0.15370038,0.25635962,0.0005,0.0101
[H]C([H])([H])N1C2([H])C3([H])N4C2([H])C4([H])C13[H],0.22541621,0.25433409,0.00519172,0.00060029,0.24592004,0.26284152,0.00145199,3.784e-05,0.24592004,0.26284152,0.00145199,3.784e-05,0.23930058,0.26472377,0.0033,0.0002
[H]N([H])C1(C#N)C([H])([H])C1([H])C([H])([H])[H],0.24500162,0.27989129,0.0266014,0.00510935,0.24037704,0.26023175,0.01305715,0.04805868,0.24037704,0.26023175,0.01305715,0.04805868,0.23998412,0.26191979,0.0199,0.0058
[H]OC([H])([H])C1([H])OC12C([H])([H])C([H])([H])C2([H])[H],0.27507119,0.28592373,0.00211473,0.00784049,0.27876519,0.29319453,0.00087575,0.01497139,0.27876519,0.29319453,0.00087575,0.01497139,0.27676652,0.29089296,0.0036,0.0111
[H]Oc1noc(C([H])([H])N([H])[H])n1,0.23274041,0.2431151,0.07839266,0.00723126,0.20271049,0.2361362,0.01390067,0.01001009,0.20271049,0.2361362,0.01390067,0.01001009,0.22831988,0.24394570000000004,0.0279,0.0786
[H]ON=C1C([H])([H])N2C([H])([H])C12C([H])([H])[H],0.21519872,0.24106827,0.11383379,0.14118592,0.21028737,0.234456,0.07046702,0.12181634,0.21028737,0.234456,0.07046702,0.12181634,0.21756336,0.24022667,0.077,0.1712
[H]C1=C([H])C2([H])OC2(C#N)C1([H])[H],0.22878479,0.24891765,0.0064656,0.12855112,0.22223142,0.23525517,0.00342768,0.107326,0.22223142,0.23525517,0.00342768,0.107326,0.23568445,0.2368053,0.1098,0.0263
[H]N1C([H])(C#CC#N)C1([H])C([H])([H])[H],0.20873548,0.22047607,0.00144777,0.0327758,0.17867036,0.19060481,0.00071742,0.0193019,0.17867036,0.19060481,0.00071742,0.0193019,0.17945431,0.19007486,0.0007,0.0117
[H]N1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C#N,0.23492220000000005,0.25633777,0.00109874,0.02960387,0.22555243,0.24910617,0.00153472,0.01380267,0.22555243,0.24910617,0.00153472,0.01380267,0.23223001,0.25649559,0.0012,0.0199
[H]c1nc(C(=O)C([H])([H])[H])c([H])n1[H],0.15429955,0.2121271,7.882e-05,0.19539289,0.1479448,0.20541873,5.283e-05,0.1760464,0.1479448,0.20541873,5.283e-05,0.1760464,0.1525979,0.20511636,0.0001,0.1883
[H]C([H])([H])C12N(C(=O)OC1([H])[H])C2([H])[H],0.23601242,0.26063713,0.00125044,0.02640871,0.22828871,0.24847,0.00124376,0.01998413,0.22828871,0.24847,0.00124376,0.01998413,0.22941869,0.25375409,0.0009,0.0204
[H]C(=O)C([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.16163539,0.27937438,0.00068657,0.06074968,0.15576869,0.25079547,0.00084183,0.0127346,0.15576869,0.25079547,0.00084183,0.0127346,0.15658888,0.27026556,0.0005,0.0179
[H]C([H])([H])C1([H])C2([H])OC(=O)C([H])([H])C21[H],0.21997319,0.26279872,0.00034908,0.10301409,0.21436048,0.2586056,0.00070535,0.05999085,0.21436048,0.2586056,0.00070535,0.05999085,0.21430002,0.26606512,0.0004,0.0683
[H]OC([H])([H])C1(O[H])C([H])([H])C2([H])C([H])([H])C21[H],0.26673777,0.27040653,0.01425612,0.00442047,0.26677151,0.28327506,0.00753109,0.0025643000000000003,0.26677151,0.28327506,0.00753109,0.0025643000000000003,0.26626724,0.26821128,0.008,0.0035
[H]c1c(C([H])([H])[H])nn2c1C([H])([H])C2([H])[H],0.23491664,0.26310943,0.03932973,0.0043899,0.24278815,0.25969296,0.04709246,0.00544984,0.24278815,0.25969296,0.04709246,0.00544984,0.24117112,0.25335352,0.0652,0.0249
[H]C1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.30665970000000004,0.32045735,0.0,0.00448073,0.31185405,0.32639362,3.5e-07,0.00356323,0.31185405,0.32639362,3.5e-07,0.00356323,0.30499368,0.3185211,0.0,0.0029
[H]C(=O)C1([H])OC([H])(C#N)C1([H])[H],0.15943133,0.23479966,5.757e-05,0.01005999,0.15274348,0.218038,2.92e-06,0.01022095,0.15274348,0.218038,2.92e-06,0.01022095,0.15413402,0.23337292,0.0,0.0114
[H]N1C([H])([H])C1([H])C(=O)OC([H])([H])[H],0.22509895,0.2502983,0.00110334,0.13069211,0.22018883,0.22800377,0.00097958,0.09095508,0.22018883,0.22800377,0.00097958,0.09095508,0.22133384,0.24428379,0.0006,0.1112
[H]OC1([H])C2([H])OC([H])([H])C12[H],0.23828704,0.26797697,0.00308769,0.01941907,0.2515454,0.28035088,0.00304825,0.01203231,0.2515454,0.28035088,0.00304825,0.01203231,0.24305269,0.27059631,0.0029,0.0165
[H]Oc1c([H])c([H])nc([H])c1F,0.195023,0.23423028,0.01023124,0.04696168,0.1925289,0.2003929,0.00264433,0.00127837,0.1925289,0.2003929,0.00264433,0.00127837,0.20126871,0.20370886,0.0034,0.0106
[H]c1nn([H])nc1C([H])([H])[H],0.23361508,0.24680037,0.06876883,3.152e-05,0.23735772,0.24597845,7.075e-05,0.08472621,0.23735772,0.24597845,7.075e-05,0.08472621,0.24010907,0.24035161,0.0001,0.0984
[H]C#CC1([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])[H],0.24868266,0.26620382,0.00044348,0.03659156,0.2307659,0.24674408,0.00044716,0.02405924,0.2307659,0.24674408,0.00044716,0.02405924,0.22542404,0.24066031,0.0003,0.0215
[H]N(C(=O)OC([H])([H])[H])C([H])([H])[H],0.26507872,0.27256928,-3.3e-07,9.791e-05,0.26642642,0.28218653,7.616e-05,0.00352171,0.26642642,0.28218653,7.616e-05,0.00352171,0.26247471,0.26587402,0.0001,0.0
[H]N([H])C(=O)C1([H])OC([H])([H])OC1([H])[H],0.21346886,0.2637183,0.00088479,0.01197583,0.21052628,0.27413321,0.00172914,0.01266448,0.21052628,0.27413321,0.00172914,0.01266448,0.21099258,0.2724301,0.0008,0.0178
[H]C1([H])N2C([H])([H])C3(C([H])([H])C([H])([H])C3([H])[H])C21[H],0.24617099,0.26133979,0.01673243,0.00317069,0.2617094,0.27556308,0.00667993,0.00154823,0.2617094,0.27556308,0.00667993,0.00154823,0.25552908,0.27131659,0.0129,0.0026
[H]C1([H])OC2([H])C([H])([H])C1([H])C2([H])C#N,0.2660318,0.27383589,0.02650394,0.03234939,0.25576827,0.26369315,0.00469654,0.07042516,0.25576827,0.26369315,0.00469654,0.07042516,0.26454737,0.27316509,0.0033,0.0544
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.263331,0.31329766,0.00554998,0.01063919,0.27494506,0.31192832,0.00487006,0.01554347,0.27494506,0.31192832,0.00487006,0.01554347,0.26405493,0.31057222,0.0035,0.0017
[H]C([H])([H])C12C([H])([H])C1([H])OC21C([H])([H])C1([H])[H],0.25294993,0.25600819,0.00031755,0.01224787,0.25902759,0.26942521,0.00159031,0.00288325,0.25902759,0.26942521,0.00159031,0.00288325,0.26070706,0.26876252,0.0017,0.0057
[H]OC1(C([H])([H])[H])C([H])([H])C2([H])OC1([H])C2([H])[H],0.26257765,0.27223377,0.01139821,0.00276121,0.27748587,0.29034873,0.00689429,0.00132252,0.27748587,0.29034873,0.00689429,0.00132252,0.26753509,0.28365702,0.0095,0.0007
[H]C([H])([H])C12OC1([H])C([H])(C#N)C2([H])[H],0.27233821,0.27697055,0.0263491,0.02045155,0.26675636,0.27155581,0.04895703,0.01083917,0.26675636,0.27155581,0.04895703,0.01083917,0.27177596,0.2776485,0.0054,0.0465
[H]c1nc([H])c([H])c(C([H])([H])[H])n1,0.20272327,0.25354037,0.03594647,0.0414739,0.16200697,0.1740826,0.00503618,0.00014729,0.16200697,0.1740826,0.00503618,0.00014729,0.17109016,0.18359595,0.0049,0.0002
[H]C(=O)C([H])(C#N)C1([H])N([H])C1([H])[H],0.16166132,0.23589303,0.00057999,0.00397219,0.15503848,0.18831541,0.00073442,0.00152588,0.15503848,0.18831541,0.00073442,0.00152588,0.15607438,0.2219843,0.0004,0.0025
[H]C1=C2C([H])([H])OC3([H])C2([H])C3([H])C1([H])[H],0.17620848,0.22421156,0.02446849,0.07645672,0.17147433,0.21317212,0.02218529,0.07922334,0.17147433,0.21317212,0.02218529,0.07922334,0.18446324,0.21184516,0.0497,0.0559
[H]C(=O)C([H])(OC([H])([H])[H])C1([H])OC1([H])[H],0.15716868,0.24741708,0.000534,0.00137677,0.14964836,0.21345269,0.00064584,0.00108776,0.14964836,0.21345269,0.00064584,0.00108776,0.1524068,0.23880079,0.0004,0.0009
[H]OC([H])([H])C([H])([H])C1([H])N(C([H])=O)C1([H])[H],0.19490968,0.24797404,0.00681049,0.20799711,0.19062644,0.2552741,0.00420081,0.17548192,0.19062644,0.2552741,0.00420081,0.17548192,0.19075105,0.25267366,0.0043,0.1784
[H]OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.27624895,0.28726544,0.02606054,0.02996166,0.28976874,0.29045918,0.01487231,0.04815538,0.28976874,0.29045918,0.01487231,0.04815538,0.27969177,0.28636544,0.0238,0.0223
[H]ON=C(C([H])([H])[H])C([H])([H])C([H])([H])O[H],0.23310688,0.25277827,0.00348974,0.24743026,0.22409717,0.24942,0.00381945,0.18947631,0.22409717,0.24942,0.00381945,0.18947631,0.22863225,0.25292723,0.0028,0.2226
[H]OC([H])([H])C([H])([H])OC1([H])C([H])([H])OC1([H])[H],0.25814736,0.276159,0.00028577,0.00592102,0.27082929999999994,0.28575054,0.00356832,0.01327371,0.27082929999999994,0.28575054,0.00356832,0.01327371,0.26349266,0.28254351,0.0006,0.0089
[H]C1([H])N=C2OC([H])([H])C([H])([H])N2C1([H])[H],0.23631342,0.25055863,0.01479716,0.13453765,0.24819014,0.2537437,0.03017625,0.10326769,0.24819014,0.2537437,0.03017625,0.10326769,0.24128872,0.2520673,0.0136,0.1344
[H]C#CC([H])([H])C1(C#N)OC1([H])[H],0.26776855,0.27485279999999995,0.00019505,0.01398649,0.24234889,0.25112341,0.00016257,0.01773989,0.24234889,0.25112341,0.00016257,0.01773989,0.23893309,0.25008283,0.0,0.0058
[H]ON=C(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.23223367,0.24878886,0.00160992,0.29963234,0.22310725,0.24659499,0.00106918,0.28075156,0.22310725,0.24659499,0.00106918,0.28075156,0.22816921,0.24773088,0.001,0.2838
[H]C([H])([H])C([H])([H])OC(=O)C1([H])C([H])([H])C1([H])[H],0.22502496,0.29428411,0.00045198,0.12837129,0.22003402,0.28984825,0.00063175,0.37350851,0.22003402,0.28984825,0.00063175,0.37350851,0.22128606,0.29372266,0.0005,0.3425
[H]N1C([H])([H])C1([H])C#CC([H])([H])C#N,0.24295093,0.25709904,0.01056278,0.14911481,0.21981248,0.23239685,0.0024066,0.09981287,0.21981248,0.23239685,0.0024066,0.09981287,0.22313088,0.23614014,0.0036,0.061
[H]C(=O)N([H])C([H])(C([H])([H])[H])C1([H])N([H])C1([H])[H],0.21428061,0.25866662,0.00120175,0.10139257,0.20959881,0.23880102,0.00126102,0.00190119,0.20959881,0.23880102,0.00126102,0.00190119,0.2098313,0.26230566,0.0011,0.0706
[H]OC1([H])C([H])([H])C(=O)C([H])([H])N([H])C1([H])[H],0.1549661,0.21889836,0.00149903,0.02065004,0.14634458,0.20024327,0.0021763000000000004,0.01674319,0.14634458,0.20024327,0.0021763000000000004,0.01674319,0.15160199,0.21735388,0.001,0.0151
[H]OC1([H])C2([H])N3C1([H])C3(C([H])([H])[H])C2([H])[H],0.25517942,0.26303405,0.03607229,0.00616906,0.26811072,0.27675431,0.03232787,0.00506705,0.26811072,0.27675431,0.03232787,0.00506705,0.26048657,0.26676703,0.0141,0.0226
[H]OC1([H])C([H])([H])C12C([H])([H])C([H])(C([H])([H])[H])C2([H])[H],0.24250959,0.27690841,0.00963413,0.0095493,0.25560431,0.27703977,0.00783133,0.01494028,0.25560431,0.27703977,0.00783133,0.01494028,0.24382442,0.27799762,0.0074,0.0012
[H]C([H])([H])C#CC([H])([H])C1([H])C([H])([H])OC1([H])[H],0.25845672,0.26913353,0.00037714,0.01181727,0.24316637,0.25323018,7.81e-06,0.00331018,0.24316637,0.25323018,7.81e-06,0.00331018,0.24119685,0.25002404,0.0,0.0017
[H]OC([H])([H])C([H])([H])C1(C([H])=O)N([H])C1([H])[H],0.16423205,0.23521101,0.00046283,0.04246031,0.15817551,0.20802966,0.00064302,0.02219613,0.15817551,0.20802966,0.00064302,0.02219613,0.15927158,0.22564086,0.0005,0.036000000000000004
[H]C(C#N)(C#N)OC([H])([H])C([H])([H])[H],0.26189667,0.29554533,0.00240527,0.02280003,0.23821082,0.26645968,0.00114531,0.00392277,0.23821082,0.26645968,0.00114531,0.00392277,0.25398561,0.26702059999999994,0.0015,0.0023
[H]C(=O)C#N,0.14869072,0.25148055,0.00057006,6e-07,0.13838235,0.21231028,0.00040187,3.126e-05,0.13838235,0.21231028,0.00040187,3.126e-05,0.14137833,0.21466016,0.0005,0.0
[H]C(=O)N1C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.19629354,0.24492298,0.00421078,0.23281718,0.19233727,0.25451588,0.00238783,0.20609138,0.19233727,0.25451588,0.00238783,0.20609138,0.19223205,0.2503658,0.0025,0.197
[H]C([H])([H])C12C([H])([H])C(=O)C1([H])C([H])([H])C2([H])[H],0.15828582,0.24679309,0.00020281,0.01341232,0.15432531,0.23170932,0.0002016,0.00717348,0.15432531,0.23170932,0.0002016,0.00717348,0.15512258,0.24056108,0.0002,0.009000000000000001
[H]C#CC([H])([H])n1c([H])c([H])c([H])c1[H],0.23206625,0.23357073,0.033959500000000004,0.05845457,0.21108873,0.22601305,0.0105617,2.648e-05,0.21108873,0.22601305,0.0105617,2.648e-05,0.22155433,0.234299,0.0556,0.023
[H]N(C(=O)C#CC#N)C([H])([H])[H],0.17556817,0.2148831,0.0001481,0.00010299,0.15701306,0.18515223,0.00020017,0.00023965,0.15701306,0.18515223,0.00020017,0.00023965,0.16463329999999998,0.18644035,0.0,0.0259
[H]C#CC([H])(OC([H])([H])C#N)C([H])([H])[H],0.25789204,0.26704966,0.00415921,0.006834300000000001,0.23347186,0.24782359,0.00218563,0.00938447,0.23347186,0.24782359,0.00218563,0.00938447,0.23181842,0.24805427,0.0005,0.0087
[H]C([H])([H])C12N3C([H])(C([H])([H])C3([H])C1([H])[H])C2([H])[H],0.23959985,0.24761817,0.03978935,0.01101278,0.25597098,0.25856315,0.02592554,0.00760256,0.25597098,0.25856315,0.02592554,0.00760256,0.2535042,0.2628422,0.0308,0.0068
[H]OC([H])([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.26298595,0.28120729,0.00176352,0.016877,0.27561252,0.28698588,0.00731403,0.01349697,0.27561252,0.28698588,0.00731403,0.01349697,0.26129138,0.28063622,0.0018,0.015
[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)OC1([H])[H],0.21751856,0.27229062,0.00022451,0.10884814,0.21153169,0.24568998,0.00048625,0.01128926,0.21153169,0.24568998,0.00048625,0.01128926,0.21241478,0.25534534,0.0002,0.1313
[H]OC([H])([H])C1=NC([H])([H])C([H])([H])C([H])([H])O1,0.23924511,0.26595451,0.00622297,0.07361121,0.23180188,0.24264461,0.00574701,0.04167743,0.23180188,0.24264461,0.00574701,0.04167743,0.23429532,0.26544773,0.0051,0.0896
[H]OC([H])([H])C1(O[H])C(=O)N([H])C1([H])[H],0.2124497,0.26160798,0.00224403,0.03140427,0.2055482,0.27279728,0.00399838,0.01418452,0.2055482,0.27279728,0.00399838,0.01418452,0.20717432,0.26990542,0.0022,0.0415
[H]C(=O)C1([H])C([H])([H])C1([H])C([H])([H])OC([H])([H])[H],0.16532222,0.27235461,8.678e-05,0.02969405,0.15924368,0.22652505,4.968e-05,0.00517589,0.15924368,0.22652505,4.968e-05,0.00517589,0.16052105,0.26536688,0.0001,0.045
[H]c1nnn(C([H])([H])[H])c1C([H])([H])C([H])([H])[H],0.22304319,0.23694422,0.00691703,0.10108818,0.21044418,0.24258801,0.00746546,0.16318189,0.21044418,0.24258801,0.00746546,0.16318189,0.216516,0.23750722,0.008,0.1724
[H]C#CC1([H])C(=O)C2([H])OC12[H],0.16049472,0.22683341,0.00013532,0.00368174,0.15105113,0.20623566,0.00018746,0.00351191,0.15105113,0.20623566,0.00018746,0.00351191,0.15486901,0.22475152,0.0002,0.0056
[H]O[H],0.28653735,0.363579,0.03775532,0.0,0.29137731,0.36209064,0.01950336,1e-08,0.29137731,0.36209064,0.01950336,1e-08,0.27851946,0.35007407,0.0333,0.0
[H]c1c(C#N)c(N([H])[H])nn1[H],0.19823723,0.23599178,0.08783899,0.02544675,0.19120539,0.22201586,0.08118963,0.00061987,0.19120539,0.22201586,0.08118963,0.00061987,0.20190814,0.22787889,0.1112,0.0084
[H]C([H])([H])C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.24732082,0.27782304,0.01235739,0.00655759,0.25260931,0.25406873,0.43743181,0.02418357,0.25260931,0.25406873,0.43743181,0.02418357,0.2395762,0.25051648,0.0122,0.433
[H]c1nc(F)nc(C([H])([H])[H])c1[H],0.16954518,0.19751432,0.00549533,0.0744012,0.16628935,0.19507305,0.00550132,3.351e-05,0.16628935,0.19507305,0.00550132,3.351e-05,0.17544863,0.2043483,0.0051,0.0001
[H]c1nc([H])c([H])c(OC([H])([H])[H])c1[H],0.19458967,0.22818312,0.00194187,0.14379849,0.18924597,0.19640597,0.00047399,0.00339627,0.18924597,0.19640597,0.00047399,0.00339627,0.19946431,0.20390731,0.0013,0.0009
[H]C([H])([H])N1C([H])([H])C(=O)OC([H])([H])C1([H])[H],0.2152079,0.23676339,0.00227452,0.03287812,0.20727992,0.22261474,0.00435308,0.003791,0.20727992,0.22261474,0.00435308,0.003791,0.21022084,0.23705887,0.0017,0.0141
[H]C(=O)C([H])([H])C1([H])N2C([H])([H])C1([H])C2([H])[H],0.15955077,0.23331987,0.00047972,0.00277951,0.15369955,0.1979528,0.00048106,0.00135141,0.15369955,0.1979528,0.00048106,0.00135141,0.15452356,0.22810674,0.0003,0.0025
[H]N=C([H])N([H])c1nonc1[H],0.20344672,0.22849913,0.16812939999999998,5.051e-05,0.19654725,0.21543904,0.11208026,0.00128147,0.19654725,0.21543904,0.11208026,0.00128147,0.2031466,0.22150656,0.1803,0.0002
[H]C([H])([H])C12C([H])([H])N3C([H])(C1([H])[H])C3([H])C2([H])[H],0.25314493,0.2863675,0.0005494,0.00596809,0.26608083,0.30393875,0.00015862,0.0101957,0.26608083,0.30393875,0.00015862,0.0101957,0.26624519,0.29568507,0.0001,0.0097
[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])[H],0.23891873,0.27225705,0.00308143,0.02133999,0.2317013,0.24708945,0.00217883,0.00702416,0.2317013,0.24708945,0.00217883,0.00702416,0.23534635,0.26326482,0.0022,0.0099
[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.27117139,0.28267924,7.699999999999999e-06,0.00932135,0.24978278,0.26065201,2.652e-05,0.00746183,0.24978278,0.26065201,2.652e-05,0.00746183,0.24275134,0.25213345,0.0,0.0036
[H]N=c1c([H])nn([H])nc1C([H])([H])[H],0.16049748,0.18412751,0.06548851,0.31171711,0.16115681,0.16177467,0.0503147,0.00237661,0.16115681,0.16177467,0.0503147,0.00237661,0.16309351,0.17196847,0.0521,0.002
[H]N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.21539403,0.25266269,0.00129054,0.02591662,0.21273745,0.26742003,0.00197618,0.01543074,0.21273745,0.26742003,0.00197618,0.01543074,0.21259852,0.26778866,0.0013,0.0119
[H]c1nnoc(=O)c1N([H])[H],0.14964064,0.16825766,0.00069559,0.18939639,0.14903031,0.16738331,0.00078452,0.00063049,0.14903031,0.16738331,0.00078452,0.00063049,0.1581691,0.17194274,0.0012,0.1959
[H]c1c2onnc2nn1[H],0.16003247,0.2116912,0.08058232,0.15623664,0.16913502,0.19564034,0.05036497,0.00614093,0.16913502,0.19564034,0.05036497,0.00614093,0.17208974,0.19740635,0.066,0.0058
[H]C#CC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.27029057,0.28162128,0.00015411,0.00725631,0.24967358,0.26014883,4.909e-05,0.0058341,0.24967358,0.26014883,4.909e-05,0.0058341,0.24271459,0.25167408,0.0001,0.004
[H]C([H])([H])C1([H])OC2([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],0.25537037,0.27621059,0.0084485,0.03890841,0.26967592,0.28726249,0.00412538,0.01911449,0.26967592,0.28726249,0.00412538,0.01911449,0.26931008,0.28731725,0.0057,0.0224
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],0.31276088,0.3247109,0.00028569999999999995,0.00874153,0.28504214,0.29789773,1.571e-05,0.01016713,0.28504214,0.29789773,1.571e-05,0.01016713,0.28111764,0.29246583,0.0001,0.0074
[H]C#CC(=O)C([H])([H])C#CC([H])([H])[H],0.15490269,0.21880641,4.238e-05,1.789e-05,0.14498077,0.17368726,2.9600000000000005e-05,0.00011229,0.14498077,0.17368726,2.9600000000000005e-05,0.00011229,0.15026432,0.18892093,0.0001,0.0
[H]C([H])([H])C([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.25328075,0.26421048,0.00545695,0.00133874,0.27184109,0.28978813,0.00311625,0.00519984,0.27184109,0.28978813,0.00311625,0.00519984,0.26893891,0.28420091,0.0015,0.002
[H]C([H])([H])C1(C#N)OC1([H])C#N,0.26320113,0.28128351,0.00422865,0.01158598,0.24916537,0.257627,0.00513652,0.01750168,0.24916537,0.257627,0.00513652,0.01750168,0.25697701,0.26166255,0.021,0.0243
[H]OC1([H])C(=O)C2([H])N(C1([H])[H])C2([H])[H],0.1525196,0.19794953,0.00085029,0.064736,0.14676371,0.18646739,0.00066176,0.04058949,0.14676371,0.18646739,0.00066176,0.04058949,0.15012099,0.20319437,0.0004,0.0531
[H]C(=O)N([H])c1c([H])c([H])c([H])n1[H],0.19356977,0.2036994,0.00058135,0.41382348,0.1910468,0.19888772,0.31976911,0.00056286,0.1910468,0.19888772,0.31976911,0.00056286,0.18879598,0.19621935,0.0005,0.3621
[H]Oc1nn([H])nc1N([H])C([H])([H])[H],0.19514777,0.21424788,0.13584407,0.0038112,0.19852699,0.22286608,0.13002514,0.00143112,0.19852699,0.22286608,0.13002514,0.00143112,0.19942756,0.21331881,0.1435,0.0057
